Name,RA,Dec,l,b,Peak mag,Peak time,Disc date,Type,PS prob,Redshift,MW E(B-V)
2020bgr,125.667091666667,47.834675,171.76808995507136,34.71986815989485,20.504693984985398,2020-01-04 10:14:31.001000,2020-01-26 11:06:43,None,,,0.0399
2020ato,121.552416666667,60.416269444444396,156.60928779028256,32.50410512186067,19.449964523315398,2020-01-16 04:11:58.998000,2020-01-19 09:26:26,None,,,0.1556
2020bgs,133.627183333333,36.2564305555556,186.9117843646741,39.553440819222345,20.057874679565398,2020-01-15 08:26:47,2020-01-15 08:26:47,None,0.0,,0.027999999999999997
ZTF20aaiaczn,153.9394196,2.4781044,239.65226782916514,45.35705129397118,19.015672683715803,2020-01-25 07:02:07.002000,2020-01-25 07:02:07.002000,None,,,0.0365
2020axa,151.469258333333,20.222472222222198,214.16587244844806,51.642177161716354,20.1822948455811,2020-01-23 07:31:57,2020-01-23 07:31:57,None,,,0.0212
ZTF20aaicuej,151.05264509999998,-10.4042972,249.9848384892724,34.75991790563135,18.8988761901855,2020-01-25 09:02:16.002000,2020-01-25 09:02:16.002000,None,,,0.048
2020azi,188.1665,60.792275,127.04597060233137,56.18577739378533,17.0,2020-01-25 09:10:00,2020-01-25 09:10:00,None,,,0.0114
10AYSEask,126.082583241459,46.610570911022904,173.27865162159648,34.92048242815733,21.0038,2020-01-25 09:32:51.958000,2020-01-25 00:00:00,None,,,0.028999999999999998
10AYSEasf,127.639193519926,48.667844874287006,170.81749544582388,36.06815948194147,20.4927,2020-01-25 09:33:29.145000,2020-01-25 00:00:00,None,,,0.027999999999999997
10AYSEasj,128.184639502523,48.003227695353004,171.6532686346448,36.412828354329484,20.4893,2020-01-25 09:33:29.145000,2020-01-25 00:00:00,None,,,0.028999999999999998
10AYSEash,134.38827822283702,47.989914015630795,171.60144112305395,40.562851841906394,20.8668,2020-01-25 09:35:59.174000,2020-01-25 00:00:00,None,,,0.02
2019aaap,132.575469757225,50.0287218427976,169.03447497647346,39.26134592338488,20.5367,2019-11-25 15:02:52,2020-01-25 00:00:00,None,,,0.023
2020aei,181.44299999999998,54.3894333333333,136.9017473604612,61.48288050018125,18.5895366668701,2020-01-18 09:54:37.999000,2020-01-18 09:54:38,SN Ia,,0.05065,0.0131
2020awg,237.26041315,17.93789375,29.849785984380613,48.192600771421105,18.904275894165,2020-01-25 12:55:41,2020-01-25 12:55:41,None,,,0.0347
2020awk,250.381829166667,55.038694444444396,83.55918696917733,40.35659920600405,20.5343,2020-01-25 13:15:22,2020-01-25 13:15:22,None,0.012,,0.0167
2020amd,179.322157776332,18.2650247664762,245.51161644757022,74.70463686974354,19.9058,2020-01-21 13:37:16.856000,2020-01-21 00:00:00,None,,,0.031
10AYSEaed,178.795873463976,18.493064088690698,243.69606836318192,74.44337116223723,19.7698,2019-01-03 11:35:36.997000,2020-01-18 00:00:00,None,,,0.026000000000000002
10AYSEasa,181.042118385392,19.5404387355735,245.42868736745316,76.77197488124962,19.8825,2020-01-25 13:19:31.473000,2020-01-25 00:00:00,None,,,0.024
10AYSEasd,181.146012395112,21.358004427398104,238.80401807530552,77.8696360458129,20.3936,2020-01-25 13:19:31.473000,2020-01-25 00:00:00,None,,,0.021
10AYSEahx,181.93320234759602,21.0096014477674,242.12699907399366,78.30544255283768,20.7256,2020-01-21 13:39:22.706000,2020-01-21 00:00:00,None,,,0.022000000000000002
10AYSEasb,184.67061481532102,16.0745324646957,266.76926513325844,76.58823299972137,20.5685,2020-01-25 13:20:12.092000,2020-01-25 00:00:00,None,,,0.025
10AYSEasc,185.31815222687402,20.2819019474965,256.1084822957906,80.28139207393836,20.3903,2020-01-25 13:20:53.092000,2020-01-25 00:00:00,None,,,0.023
2019aaac,170.579560303146,14.200137500983699,240.3574247019002,65.53820751805868,20.3455,2019-12-24 15:02:52,2020-01-25 00:00:00,None,,,0.027999999999999997
10AYSEarn,170.614918641732,11.459084384728598,245.4824684860771,63.88618219552086,19.9402,2020-01-25 14:34:56.758000,2020-01-25 00:00:00,None,,,0.025
10AYSEarf,170.592743477654,11.5185480459494,245.34718703931833,63.907752682747066,20.53,2020-01-25 14:34:56.758000,2020-01-25 00:00:00,None,,,0.025
10AYSEarj,170.45642752145798,10.506397837079,246.87485374485516,63.14701746320767,20.6407,2020-01-25 14:34:56.758000,2020-01-25 00:00:00,None,,,0.021
10AYSEarh,170.776921495531,11.956186761582801,244.83953354954835,64.3260083397097,20.9419,2020-01-25 14:35:35.171000,2020-01-25 00:00:00,None,,,0.028999999999999998
10AYSEarq,170.5695245576,14.622039820346698,239.50590473505204,65.7724881089229,20.4396,2020-01-25 14:35:35.171000,2020-01-25 00:00:00,None,,,0.023
2019aaao,171.783137454431,14.073768623857699,242.29954679497652,66.40598240070567,20.8454,2019-12-24 15:05:45,2020-01-25 00:00:00,None,,,0.024
10AYSEarg,174.34092103337602,11.289465085075,251.65953021325944,66.46872551476903,21.0827,2020-01-21 13:33:43.587000,2020-01-25 00:00:00,None,,,0.024
10AYSEarp,173.80227238608398,10.804442235675099,251.58502365767262,65.75190993449031,21.1256,2020-01-25 14:36:16.525000,2020-01-25 00:00:00,None,,,0.023
10AYSEasl,173.72466866046398,11.3854688875789,250.43730409284433,66.1044140175436,20.7844,2020-01-25 14:36:16.525000,2020-01-25 00:00:00,None,,,0.023
2019aaan,172.658943399432,10.4480609717704,250.31242976218138,64.70047645925312,19.8155,2019-12-27 15:30:14,2020-01-25 00:00:00,None,,,0.033
2020alx,174.64598391998902,10.3372966424307,253.83765882402884,65.9934710912097,20.2617,2020-01-21 13:30:43,2020-01-21 00:00:00,None,,,0.037000000000000005
10AYSEarm,173.81508533793098,12.1151997553812,249.2650416592984,66.67000986366958,20.8719,2020-01-25 14:36:54.826000,2020-01-25 00:00:00,None,,,0.026000000000000002
10AYSEahm,200.295822234384,35.291590395038206,86.88050620426374,79.65921040297488,19.7639,2020-01-21 15:44:17.206000,2020-01-21 00:00:00,None,,,0.006999999999999999
10AYSEart,202.121457811809,35.738280835084296,82.72109923144673,78.32525639549117,21.1576,2020-01-25 14:43:18.508000,2020-01-25 00:00:00,None,,,0.009000000000000001
10AYSEarz,202.330767221838,34.7318732412961,78.39273773701997,78.88334071287268,20.3195,2020-01-25 14:43:18.508000,2020-01-25 00:00:00,None,,,0.013000000000000001
10AYSEare,206.242275279171,30.9786985573735,54.33197572026624,77.69385527793413,20.9574,2020-01-25 14:44:00.390000,2020-01-25 00:00:00,None,,,0.011000000000000001
10AYSEarl,204.50116950467202,33.8967356213507,69.80671892310562,77.91384145221171,19.7308,2020-01-25 14:44:41.366000,2020-01-25 00:00:00,None,,,0.01
10AYSEaro,209.88225831438,34.803899429063,64.89101968312617,73.54115911375126,20.5236,2020-01-25 14:46:00.212000,2020-01-25 00:00:00,None,,,0.009000000000000001
10AYSEari,209.467965877493,35.190317019211605,66.63287952327421,73.69329748624057,19.8604,2020-01-25 14:46:00.212000,2020-01-25 00:00:00,None,,,0.013999999999999999
10AYSEark,219.16791129534099,38.888799352728,67.8237742683801,65.1287505563034,20.9009,2020-01-20 15:41:25.970000,2020-01-25 00:00:00,None,,,0.009000000000000001
10AYSEajt,225.175078571232,40.0808123438458,67.15164741642324,60.35259344361197,20.25,2020-01-20 15:42:43.363000,2020-01-20 00:00:00,None,,,0.013000000000000001
10AYSEaru,216.06717348223899,37.669264734556705,67.15235048250005,67.83786619135522,20.3985,2020-01-25 14:52:43.142000,2020-01-25 00:00:00,None,,,0.009000000000000001
10AYSEars,216.21651634271197,41.9021389202806,76.71630395049714,65.87514433254917,20.322,2020-01-25 14:53:20.349000,2020-01-25 00:00:00,None,,,0.008
10AYSEary,221.72827707818902,38.6503067458199,65.83944654606756,63.31277903823657,20.7942,2020-01-20 15:41:25.970000,2020-01-25 00:00:00,None,,,0.01
10AYSEara,237.483819775886,19.5605408251705,32.253639663576024,48.55032616242155,20.1584,2020-01-20 15:35:34.674000,2020-01-25 00:00:00,None,,,0.038
10AYSEarc,236.35607557630698,17.090067643801802,28.185552127799774,48.686219847293096,21.1278,2020-01-20 15:34:57.464000,2020-01-25 00:00:00,None,,,0.032
10AYSEaqr,236.063751489117,20.3253573175746,32.70510577582393,50.06037783800514,20.6458,2020-01-20 15:35:34.674000,2020-01-25 00:00:00,None,,,0.039
10AYSEaqx,240.535730382851,18.2586363868288,31.893629120191665,45.392807878848444,20.4903,2020-01-20 15:32:17.038000,2020-01-25 00:00:00,None,,,0.047
10AYSEaqq,239.104162375597,20.026647524065897,33.64966637314173,47.25957047029428,20.5959,2020-01-20 15:36:49.077000,2020-01-25 00:00:00,None,,,0.043
10AYSEaqw,243.907503452963,18.3766754801289,33.59457384449072,42.43318571113633,20.5137,2020-01-20 15:37:26.565000,2020-01-25 00:00:00,None,,,0.044000000000000004
10AYSEaqz,242.279836410397,16.715694584155,30.719318511660962,43.285065948610715,20.7735,2020-01-20 15:37:26.565000,2020-01-25 00:00:00,None,,,0.040999999999999995
10AYSEaqu,242.442163589465,19.365923348837303,34.224783489478384,44.07345860539782,20.1209,2020-01-20 15:38:03.853000,2020-01-25 00:00:00,None,,,0.032
2020axi,29.3287791666667,21.895444444444397,142.55922008437818,-38.45253903443431,19.2862434387207,2020-01-08 03:55:25,2020-01-23 02:25:09,None,0.065,,0.0782
2020agd,10.5885208333333,29.6858944444444,120.57560131831441,-33.14428957292118,18.658954620361303,2020-01-16 03:27:18.999000,2020-01-16 03:27:19,SN Ia,0.001,0.07,0.05
2020ayn,18.0411916666667,36.5403944444444,127.56835570551587,-26.144689831240512,19.4056,2020-01-26 02:55:55,2020-01-26 02:55:55,None,0.077,,0.0596
2020bam,121.307770833333,40.840086111111106,179.55230230517728,30.7476992506543,19.0863571166992,2020-01-23 06:25:57,2020-01-23 06:25:57,None,,,0.0491
2020bhq,105.772016666667,50.8953194444444,165.91073081026278,22.48020134473963,19.973333358764602,2020-01-16 03:43:24,2020-01-16 03:43:24,None,,,0.0558
2020adw,163.352983333333,75.9390333333333,131.80026356148102,39.087263853819316,18.1201782226562,2019-07-07 04:49:30.996000,2020-01-16 09:50:07,None,0.095,,0.0522
2020bgc,142.339375,32.699236111111105,192.89929332582287,46.262761871720635,19.8221817016602,2020-01-16 04:53:30,2020-01-16 04:53:30,None,,,0.0148
2020ayq,162.066704166667,48.4274555555556,162.85875849824723,58.04247679903655,20.052,2020-01-26 07:03:45,2020-01-26 07:03:45,None,,,0.0137
2020azy,156.114641666667,50.11382777777779,163.46875040086834,53.82384101942774,20.5571,2020-01-26 07:09:50,2020-01-26 07:09:50,None,0.5820000000000001,,0.0093
2020azz,155.963079166667,51.8488,160.93704822185546,52.963275211430904,19.8201751708984,2020-01-26 07:10:29,2020-01-26 07:10:29,None,0.003,,0.0114
2020axq,174.197558333333,69.4404555555556,132.29392285307816,46.30728840985963,18.85,2020-01-26 07:11:53,2020-01-26 07:11:53,None,0.019,,0.0096
2020axp,173.26055833333302,66.36145,134.74497533505408,48.929639365685524,18.5951824188232,2020-01-26 07:11:53,2020-01-26 07:11:53,None,0.009000000000000001,,0.0095
2020ago,142.164475,55.1766416666667,160.92715671659568,44.12768044214092,18.3731937408447,2020-01-18 09:49:09.998000,2020-01-19 08:44:13,None,0.136,,0.0174
2020ayu,135.330479166667,38.059591666666705,184.75021919205943,41.09570165016194,20.6385,2020-01-26 08:14:35,2020-01-26 08:14:35,None,,,0.0223
2020ayv,151.855633333333,34.0070638888889,191.59081769408812,54.27224684523515,19.3473720550537,2020-01-26 08:19:27,2020-01-26 08:19:27,None,0.003,,0.0108
2020bak,141.2347,43.330491666666695,177.5627509763992,45.626844741423916,20.307443618774396,2020-01-23 10:08:34,2020-01-23 10:08:34,None,0.011000000000000001,,0.0125
2020ayw,207.50918333333303,73.9502611111111,117.48530762104771,42.552677744756025,19.012999999999998,2020-01-26 08:55:24,2020-01-26 08:55:24,None,0.04,,0.0167
2020awx,147.069570833333,42.9862638888889,177.4162920074309,49.89506558677397,20.4853763580322,2020-01-23 07:37:14,2020-01-23 07:37:14,None,,,0.011000000000000001
2020ayx,170.117995833333,26.953475,208.19592308858896,69.77163550426468,19.9437522888184,2020-01-26 09:03:26,2020-01-26 09:03:26,None,,,0.0158
2020ayy,158.22501666666702,50.5181055555556,161.7998947935003,54.83999912470585,20.4001,2020-01-26 09:18:41,2020-01-26 09:18:41,None,0.032,,0.0154
10AYSEavb,113.419211474731,39.0380889791175,179.94402162301395,24.44876760394738,20.5797,2020-01-26 09:42:50.080000,2020-01-26 00:00:00,None,,,0.051
10AYSEaux,113.65458676185699,38.563690657251705,180.50066753137224,24.493662639127002,20.5583,2020-01-26 09:42:50.080000,2020-01-26 00:00:00,None,,,0.05
10AYSEauz,114.40975507489401,38.219653097886294,181.04435642852724,24.96782467263321,20.0646,2020-01-26 09:42:50.080000,2020-01-26 00:00:00,None,,,0.057999999999999996
10AYSEava,112.161483589702,39.64348473279821,179.00951594258117,23.684189241551024,20.8035,2020-01-26 09:42:50.080000,2020-01-26 00:00:00,None,,,0.051
10AYSEauv,117.573783151941,38.181019251631795,181.80588716520603,27.358707774089986,20.6399,2020-01-26 09:44:05.228000,2020-01-26 00:00:00,None,,,0.038
10AYSEauq,117.55665204215,38.2027251414659,181.77846834251932,27.35100261436807,20.4087,2020-01-26 09:44:05.228000,2020-01-26 00:00:00,None,,,0.037000000000000005
10AYSEavd,114.985109063897,39.751530833741604,179.5406661267658,25.80520616993664,20.7955,2020-01-26 09:44:05.228000,2020-01-26 00:00:00,None,,,0.044000000000000004
10AYSEavc,117.585215561288,41.2926617723986,178.3893871368673,28.09159499336339,20.1724,2020-01-26 09:44:42.688000,2020-01-26 00:00:00,None,,,0.04
10AYSEauy,119.528386726128,39.1090293304159,181.1863834551544,29.059735230986576,20.379,2020-01-26 09:45:21.567000,2020-01-26 00:00:00,None,,,0.044000000000000004
10AYSEauw,119.882445110506,38.5682287491958,181.86006103350553,29.208911246173205,20.563000000000002,2020-01-26 09:45:21.567000,2020-01-26 00:00:00,None,,,0.040999999999999995
2020bgp,132.875766666667,39.2305111111111,183.0002595652228,39.29022453057699,21.44,2020-01-26 10:07:40,2020-01-26 10:07:40,None,,,0.026000000000000002
10AYSEauh,134.59902119017,27.939682175745002,197.66431515055405,38.848429289146445,20.0385,2020-01-26 12:15:08.142000,2020-01-26 00:00:00,None,,,0.024
2020aqp,132.925158045824,28.001224526637998,197.13824655274894,37.42784455888425,20.1275,2020-01-22 12:31:40,2020-01-22 00:00:00,None,,,0.035
2020ape,134.3227329156,26.2475103802905,199.6822434881995,38.19155746310437,20.9468,2020-01-22 12:31:40,2020-01-22 00:00:00,None,,,0.027000000000000003
10AYSEauk,137.87718311901898,25.015412187492103,202.30652568142153,40.96613695589891,20.6893,2020-01-26 12:15:45.641000,2020-01-26 00:00:00,None,,,0.042
10AYSEauj,137.678980735538,24.7916685697579,202.5293473253194,40.7338197462259,20.7867,2020-01-26 12:15:45.641000,2020-01-26 00:00:00,None,,,0.027999999999999997
10AYSEaub,137.85845403274598,24.5579545256629,202.88422334348365,40.82874888024383,20.6063,2020-01-26 12:15:45.641000,2020-01-26 00:00:00,None,,,0.035
10AYSEauc,137.750829947385,27.9735665670119,198.44975744119358,41.56721173840909,20.8485,2020-01-26 12:16:25.529000,2020-01-26 00:00:00,None,,,0.023
10AYSEaud,138.371009097953,28.5361612759383,197.86788021530026,42.22091971838367,20.9167,2020-01-26 12:16:25.529000,2020-01-26 00:00:00,None,,,0.023
10AYSEamj,138.367926355994,28.1067174384898,198.43356487711014,42.12778112636892,20.3854,2020-01-22 12:33:27.372000,2020-01-26 00:00:00,None,,,0.019
10AYSEaug,140.536736078765,24.128833078581902,204.31442418801063,43.0664510313259,20.824,2020-01-26 12:17:03.033000,2020-01-26 00:00:00,None,,,0.027000000000000003
10AYSEauo,140.769185039526,24.8239592582565,203.46803440316734,43.451185559741134,20.1809,2020-01-26 12:17:03.033000,2020-01-26 00:00:00,None,,,0.027999999999999997
10AYSEaul,140.714540603817,24.783843070246895,203.50408890450055,43.39301285383474,20.2544,2020-01-26 12:17:03.033000,2020-01-26 00:00:00,None,,,0.027999999999999997
10AYSEaui,141.135279162898,25.173045069129802,203.11579353688325,43.85984690493298,20.4985,2020-01-26 12:17:03.033000,2020-01-26 00:00:00,None,,,0.025
10AYSEauf,141.469347031488,24.9888963491672,203.4680038746908,44.10729883136866,20.4226,2020-01-26 12:17:03.033000,2020-01-26 00:00:00,None,,,0.025
10AYSEaun,140.610798441647,27.7752551375763,199.44888328535563,43.994773971651966,20.4877,2020-01-26 12:17:43.950000,2020-01-26 00:00:00,None,,,0.019
10AYSEaua,140.859477273459,27.974035274223,199.24085757486955,44.25077581286458,20.1624,2020-01-26 12:17:43.950000,2020-01-26 00:00:00,None,,,0.02
2020aqt,186.20014661819,7.98788744303793,283.46174215453425,69.84631726532683,20.758000000000003,2020-01-20 13:35:02,2020-01-22 00:00:00,None,,,0.02
10AYSEatf,141.498755119881,34.7011285327441,189.93158177312827,45.76355383918409,20.2556,2020-01-26 13:54:54.919000,2020-01-26 00:00:00,None,,,0.018000000000000002
10AYSEatp,138.581214514575,30.9204079612961,194.73670026974736,42.84969851779107,20.4288,2020-01-26 13:54:16.723000,2020-01-26 00:00:00,None,,,0.017
10AYSEatr,143.83456605991,35.711732048111,188.6381139162028,47.73289499800042,20.3419,2020-01-26 13:56:09.451000,2020-01-26 00:00:00,None,,,0.013000000000000001
10AYSEatc,143.867714262836,35.7960053530659,188.51461798050988,47.763397788328646,20.7823,2020-01-26 13:56:09.451000,2020-01-26 00:00:00,None,,,0.013999999999999999
10AYSEatt,142.71071180437,35.0807219274756,189.49196520209344,46.783345522922815,20.8527,2020-01-26 13:56:09.451000,2020-01-26 00:00:00,None,,,0.011000000000000001
10AYSEavf,147.635669467115,31.6059407794706,195.23647630361634,50.60991208912341,17.910999999999998,2020-01-26 13:56:46.436000,2020-01-26 00:00:00,None,,,0.018000000000000002
2020azx,145.968455818706,32.164061273354896,194.16491186487133,49.25350856741427,20.3847,2020-01-26 13:56:38,2020-01-26 00:00:00,None,,,0.016
10AYSEatw,145.807018690944,35.0921563733351,189.67169374301167,49.314085086528756,20.347,2020-01-26 13:57:24.305000,2020-01-26 00:00:00,None,,,0.01
10AYSEatk,146.960097996597,35.7520312215126,188.68655484073682,50.27008646979467,20.7078,2020-01-26 13:57:24.305000,2020-01-26 00:00:00,None,,,0.011000000000000001
2020apf,189.822341758839,-1.50732771047238,296.61686936620276,61.21537229346794,19.291,2020-01-22 14:02:13.027000,2020-01-22 00:00:00,None,,,0.026000000000000002
10AYSEasy,195.65978982472802,-1.05797000052338,308.8429398405066,61.685153622121206,20.3699,2020-01-26 14:08:04.475000,2020-01-26 00:00:00,None,,,0.019
10AYSEatv,191.822770417686,-3.9242025298750196,300.92746146293655,58.93140478479501,19.0372,2020-01-26 14:04:58.610000,2020-01-26 00:00:00,None,,,0.022000000000000002
10AYSEats,190.384870367029,-1.28790688914794,297.74427975219044,61.484098552961775,20.4682,2020-01-26 14:05:35.819000,2020-01-26 00:00:00,None,,,0.025
2020azq,190.231237009453,-1.60700656923167,297.4802405226576,61.153410279880184,20.4458,2020-01-26 14:05:16,2020-01-26 00:00:00,None,,,0.027000000000000003
10AYSEasq,193.76594164831602,-4.352621407258621,304.662318308502,58.50694343220821,20.6582,2020-01-26 14:06:12.966000,2020-01-26 00:00:00,None,,,0.02
2020azw,193.673156816035,-4.28700421634794,304.48831326158177,58.57490739401159,19.6527,2020-01-22 14:06:40.288000,2020-01-26 00:00:00,None,,,0.02
10AYSEatm,192.389257648511,-0.8942155165436371,301.9312707510451,61.97387760677873,20.5482,2020-01-26 14:06:49.936000,2020-01-26 00:00:00,None,,,0.025
10AYSEast,196.57434802483897,-4.40273575898345,309.98663605435803,58.26532656702795,20.4124,2020-01-26 14:07:27.095000,2020-01-26 00:00:00,None,,,0.027999999999999997
2020azo,193.737133376404,5.3958030406097,305.29062947329845,68.2514713042524,21.15,2020-01-26 14:15:21,2020-01-26 00:00:00,None,,,0.027999999999999997
10AYSEaet,196.724100987811,3.89433537175548,312.630474866822,66.4745541191341,19.9848,2020-01-19 14:34:51.948000,2020-01-19 00:00:00,None,,,0.024
10AYSEath,191.92425597782102,1.95468330936622,300.73541500001176,64.81047536134035,20.461,2020-01-26 14:13:55.329000,2020-01-26 00:00:00,None,,,0.02
10AYSEafd,193.925517565504,1.7570024143062402,305.4174558313852,64.60816908301648,20.1202,2020-01-19 14:33:37.151000,2020-01-19 00:00:00,None,,,0.016
10AYSEatq,193.573953290845,5.90479845511534,304.8944811378248,68.76565503886715,20.1728,2020-01-26 14:15:49.789000,2020-01-26 00:00:00,None,,,0.027000000000000003
10AYSEati,196.785351296032,2.83164911803272,312.39202091011583,65.41455534425442,19.7345,2020-01-26 14:16:27.082000,2020-01-26 00:00:00,None,,,0.024
10AYSEatu,196.398860932492,2.8023921642208798,311.4629951648709,65.43936713879701,20.3535,2020-01-26 14:16:27.082000,2020-01-26 00:00:00,None,,,0.023
10AYSEatd,196.662414917934,2.78663482565469,312.08453804791145,65.38770411104096,20.3819,2020-01-26 14:16:27.082000,2020-01-26 00:00:00,None,,,0.024
2020apd,196.036658981162,18.3799923943945,322.0858781313518,80.77554341321846,19.5177,2020-01-19 14:26:52,2020-01-22 00:00:00,None,,,0.026000000000000002
2020azl,192.69380461303,18.828439607311896,301.8457617521273,81.69878957000962,21.0919,2020-01-26 14:22:33,2020-01-26 00:00:00,None,,,0.016
2020ani,192.369264542233,20.6665963819599,298.86260187821705,83.52284531027308,20.2362,2020-01-19 14:26:35.683000,2020-01-19 00:00:00,None,,,0.022000000000000002
10AYSEasz,195.15745127501899,16.4250495470536,314.6532298978709,79.08703789484179,20.3295,2020-01-26 14:24:38.664000,2020-01-26 00:00:00,None,,,0.02
10AYSEatn,195.13761078772998,19.523154572117697,318.77669427333547,82.11307330059549,20.1153,2020-01-26 14:25:20.877000,2020-01-26 00:00:00,None,,,0.025
2020ari,351.187966666667,43.2914805555556,106.62373775080651,-16.818340023028096,19.480060577392603,2020-01-24 02:50:33,2020-01-24 02:50:33,None,0.0,,0.1882
2020bas,348.84934166666704,45.4516388888889,105.80774207597872,-14.202756200352574,19.2840747833252,2020-01-24 02:55:09,2020-01-24 02:55:09,None,0.02,,0.1813
ZTF20aaivial,52.099630600000005,-3.4461382000000005,187.5911985877032,-45.680897156790486,20.4062614440918,2020-01-27 02:58:59.002000,2020-01-27 02:58:59.002000,None,,,0.03
10AYSEamq,52.5736510907875,-2.20833662797316,186.585148845459,-44.561772922252175,20.7634334564209,2020-01-24 06:52:11.229000,2020-01-24 00:00:00,None,,,0.05
2020bax,3.43945,35.542855555555604,114.35876400623218,-26.70084767263732,19.0321311950684,2020-01-24 03:04:55.998000,2020-01-24 03:04:56,None,0.034,,0.0495
2020bag,167.9435375,75.8348194444444,130.63986859045028,39.76532104475246,19.2745761871338,2020-01-25 06:51:58,2020-01-25 06:51:58,None,0.003,,0.0377
2020zo,110.31402083333299,55.890075,161.24658590101026,26.250051468787937,17.430196762085,2020-01-16 03:58:21,2020-01-16 03:58:21,None,0.05,,0.063
2020bhb,113.512041666667,46.2927888888889,172.1822874994396,26.31453036530324,19.697195053100604,2020-01-16 03:56:24,2020-01-16 03:56:24,None,0.01,,0.0812
2020bhi,146.616608333333,57.927138888888905,156.10482045570947,45.49809862073017,20.3834323883057,2020-01-19 09:30:27,2020-01-19 09:30:27,None,,,0.0104
2020apx,166.844783333333,59.6912305555555,144.44495883058957,52.87247738998277,19.9034595489502,2020-01-23 09:47:23,2020-01-23 09:47:23,None,,,0.0062
2020bfi,139.379941666667,26.6489305555556,200.6291616803472,42.67950654726279,19.8069953918457,2020-01-18 09:14:49,2020-01-18 09:14:49,None,,,0.0298
2020bex,139.36985833333299,26.6695527777778,200.5990378186033,42.67550476075433,20.1469955444336,2020-01-18 09:14:49,2020-01-18 09:14:49,None,,,0.0296
2020bge,141.142866666667,39.1040305555556,183.61108949048634,45.6829834538352,20.2694778442383,2020-01-19 08:49:06,2020-01-19 08:49:06,None,0.013999999999999999,,0.0113
2020bdk,146.14372916666701,27.152758333333303,201.75514456606697,48.68049612477698,19.3697,2020-01-27 07:12:20,2020-01-27 07:12:20,None,0.12300000000000001,,0.0178
2020baf,164.048633333333,55.633825,151.0491545645728,54.7442666746856,19.3278961181641,2020-01-25 08:51:52,2020-01-25 08:51:52,None,,,0.0077
2020aws,173.882604166667,53.8026055555556,145.4355422667323,59.883396248795144,19.5786361694336,2020-01-23 10:16:59,2020-01-23 10:16:59,None,0.045,,0.0114
ZTF20aajbiyq,135.7296238,-1.7777015,231.06760289500022,27.9467951605165,17.8796367645264,2020-01-27 07:59:16.002000,2020-01-27 07:59:16.002000,None,,,0.017
2020aww,132.970646003743,50.4113982214409,168.51955872568405,39.48925574234326,20.4733,2020-01-22 11:12:28,2020-01-25 00:00:00,None,,,0.022000000000000002
10AYSEavx,126.640808648046,50.3134170699252,168.77232805971215,35.45627902224225,20.5634,2020-01-27 09:42:15.965000,2020-01-27 00:00:00,None,,,0.036000000000000004
2019aaaf,128.477575083831,48.863185700281896,170.58829728696023,36.62444630689579,19.9808,2018-12-03 11:38:37.997000,2020-01-19 00:00:00,None,,,0.028999999999999998
10AYSEavv,131.35284300018802,45.1025986981847,175.37991488431817,38.512685969958284,20.3415,2020-01-27 09:42:53.834000,2020-01-27 00:00:00,None,,,0.026000000000000002
10AYSEavy,131.624065469328,48.5331891669702,170.9897121545012,38.70296306761448,20.9035,2020-01-27 09:43:30.826000,2020-01-27 00:00:00,None,,,0.028999999999999998
10AYSEavz,131.403972109907,48.1840694803224,171.44036927392233,38.56387895720365,20.5309,2020-01-27 09:43:30.826000,2020-01-27 00:00:00,None,,,0.024
10AYSEavw,130.299200208729,47.939899835524905,171.75821867580646,37.82742367055142,20.5865,2020-01-22 11:11:19.061000,2020-01-27 00:00:00,None,,,0.022000000000000002
10AYSEawa,133.05971180568,48.7214987795613,170.7037829606564,39.64461206322992,20.2763,2020-01-27 09:44:47.333000,2020-01-27 00:00:00,None,,,0.025
2020bdd,161.450316666667,47.2031666666667,165.26646790793498,58.281618340857705,20.524856567382802,2020-01-27 10:14:17,2020-01-27 10:14:17,None,0.0,,0.0119
2020avh,150.444191666667,23.51735,208.63692412602916,51.66803544227581,20.3359222412109,2020-01-25 07:53:22,2020-01-25 07:53:22,None,0.001,,0.027000000000000003
2020aqf,260.9760625,77.0591083333333,108.86458475039827,31.24434419943144,19.3620758056641,2020-01-23 10:44:49,2020-01-23 10:44:49,None,0.006999999999999999,,0.0336
2020aan,258.20404166666697,79.0615416666667,111.29942994377454,31.208173543842022,18.3846168518066,2020-01-16 11:13:58,2020-01-16 11:13:58,None,,,0.0415
2020bfr,180.718991666667,60.7618083333333,133.3471734682152,55.37360828137075,20.189838409423803,2020-01-19 09:47:48,2020-01-19 09:47:48,None,,,0.0137
2020bdx,105.294916666667,36.0598888888889,180.75265118775047,17.39627932885454,19.378,2020-01-25 04:09:27,2020-01-25 04:09:27,None,,,0.0699
2020atv,151.274924464285,-12.1265928940572,251.66087219660866,33.71393339041336,18.6094,2020-01-18 13:57:31.024000,2020-01-20 00:00:00,None,,0.0766,0.047
10AYSEavn,143.313351090994,-10.7425069779356,244.3447991311547,28.83851307737206,20.3756,2020-01-24 10:25:25.733000,2020-01-27 00:00:00,None,,,0.034
10AYSEavo,147.655524747382,-8.44702345433919,245.51056908035335,33.5929020199631,20.3266,2020-01-27 11:00:54.476000,2020-01-27 00:00:00,None,,,0.034
10AYSEavt,147.791227856402,-8.4652272015192,245.63235486321366,33.68272330070673,20.4404,2020-01-27 11:00:54.476000,2020-01-27 00:00:00,None,,,0.035
